DateTime;Energy1;Tariff1;Energy2;Tariff2;Energy3;Tariff3;Energy4;Tariff4;Val1;Val2;Val3;Val4;Val5;Val6;Val7;Val8;Val9
01.01.2023 02:45;130654.58;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 02:50;130654.75;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 02:55;130654.92;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 03:00;130655.09;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 03:05;130655.28;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 03:10;130655.48;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 03:15;130655.69;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 03:20;130655.92;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 03:25;130656.14;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 03:30;130656.33;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 03:35;130656.52;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 03:40;130656.70;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 03:45;130656.89;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 03:50;130657.08;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 03:55;130657.28;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 04:00;130657.50;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 04:05;130657.73;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 04:10;130657.92;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 04:15;130658.08;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 04:20;130658.25;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 04:25;130658.42;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 04:30;130658.59;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 04:35;130658.81;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 04:40;130659.00;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 04:45;130659.19;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 04:50;130659.36;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 04:55;130659.53;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 05:00;130659.69;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 05:05;130659.89;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 05:10;130660.09;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 05:15;130660.28;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 05:20;130660.48;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 05:25;130660.66;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 05:30;130660.83;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 05:35;130661.00;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 05:40;130661.17;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 05:45;130661.37;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 05:50;130661.59;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 05:55;130661.81;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 06:00;130661.98;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 06:05;130662.16;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 06:10;130662.33;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 06:15;130662.50;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 06:20;130662.69;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 06:25;130662.86;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 06:30;130663.08;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 06:35;130663.30;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 06:40;130663.50;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 06:45;130663.69;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 06:50;130663.87;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 06:55;130664.05;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 07:00;130664.23;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 07:05;130664.47;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 07:10;130664.70;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 07:15;130664.92;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 07:20;130665.13;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 07:25;130665.31;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 07:30;130665.52;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 07:35;130665.70;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 07:40;130665.87;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 07:45;130666.08;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 07:50;130666.30;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 07:55;130666.55;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 08:00;130666.72;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 08:05;130666.91;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 08:10;130667.08;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 08:15;130667.27;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 08:20;130667.44;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 08:25;130667.62;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 08:30;130667.83;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 08:35;130668.02;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 08:40;130668.20;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 08:45;130668.37;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 08:50;130668.55;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 08:55;130668.70;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 09:00;130668.91;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 09:05;130669.16;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 09:10;130669.41;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 09:15;130669.66;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 09:20;130669.89;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 09:25;130670.09;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 09:30;130670.34;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 09:35;130670.61;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 09:40;130670.89;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 09:45;130671.11;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 09:50;130671.34;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 09:55;130671.59;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 10:00;130671.81;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 10:05;130672.05;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 10:10;130672.31;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 10:15;130672.55;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 10:20;130672.75;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 10:25;130673.00;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 10:30;130673.30;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 10:35;130673.61;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 10:40;130673.88;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 10:45;130674.11;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 10:50;130674.31;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 10:55;130674.55;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 11:00;130674.77;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 11:05;130675.06;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 11:10;130675.33;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 11:15;130675.58;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 11:20;130675.83;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 11:25;130676.12;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 11:30;130676.38;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 11:35;130676.66;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 11:40;130676.94;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 11:45;130677.23;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 11:50;130677.45;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 11:55;130677.67;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 12:00;130677.92;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 12:05;130678.20;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 12:10;130678.50;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 12:15;130678.75;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 12:20;130678.97;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 12:25;130679.22;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 12:30;130679.53;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 12:35;130679.84;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 12:40;130680.16;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 12:45;130680.45;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 12:50;130680.70;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 12:55;130681.00;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 13:00;130681.33;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 13:05;130681.75;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 13:10;130682.00;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 13:15;130682.22;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 13:20;130682.48;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 13:25;130682.72;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 13:30;130683.06;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.01.2023 13:35;130683.41;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
