DateTime;Energy1;Tariff1;Energy2;Tariff2;Energy3;Tariff3;Energy4;Tariff4;Val1;Val2;Val3;Val4;Val5;Val6;Val7;Val8;Val9
03.01.2023 09:35;130792.00;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 09:40;130792.28;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 09:45;130792.50;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 09:50;130792.73;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 09:55;130792.97;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 10:00;130793.22;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 10:05;130793.47;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 10:10;130793.70;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 10:15;130793.92;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 10:20;130794.13;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 10:25;130794.33;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 10:30;130794.59;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 10:35;130794.86;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 10:40;130795.08;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 10:45;130795.27;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 10:50;130795.47;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 10:55;130795.70;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 11:00;130795.98;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 11:05;130796.27;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 11:10;130796.55;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 11:15;130796.80;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 11:20;130797.00;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 11:25;130797.20;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 11:30;130797.41;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 11:35;130797.72;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 11:40;130797.97;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 11:45;130798.20;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 11:50;130798.45;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 11:55;130798.73;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 12:00;130799.02;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 12:05;130799.28;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 12:10;130799.59;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 12:15;130799.87;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 12:20;130800.09;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 12:25;130800.30;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 12:30;130800.55;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 12:35;130800.84;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 12:40;130801.06;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 12:45;130801.34;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 12:50;130801.67;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 12:55;130801.95;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 13:00;130802.23;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 13:05;130802.53;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 13:10;130802.72;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 13:15;130802.92;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 13:20;130803.16;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 13:25;130803.45;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 13:30;130803.69;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 13:35;130803.91;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 13:40;130804.14;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
